concept_id,concept_synonym_name,language_concept_id
2052491822,Phosphorus hydride; Phosphene; Trihydrogen phosphide; Phosphorus trihydride; Hydrogen phosphide; Phosphane; PH3; CHEBI:28659,4180186
2052491834,"Fosalon; Fosalone; Azofene; Phasolon; Phosalon; Phosphorodithioic acid, S-((6-chloro-2-oxo-3(2H)-benzoxazolyl)methyl) O,O-diethyl ester; Phozalon; Rubitox; S-(6-Chloro-2-oxo-1,3-benzoxazol-3(2H)-yl)methyl O,O-diethyl dithiophosphate; Zolone; S-(6-Chloro-2",4180186
2052491836,"4,9,12beta,13,20-Pentahydroxytiglia-1,6-dien-3-one; 4,9,12beta,13,20-Pentahydroxy-1,6-tigliadien-3-on; CHEBI:CHEBI:8116",4180186
2052491837,"O,O-diethyl ethylthiomethyl phosphorodithioate; Forate; Granutox; Volphor; Vergfru foratox; Vegfru foratox; Timet; Thimet; Thimenox; Thimate; Terrathion; Rampart; Phosphorodithioic acid, O,O-diethyl S-((ethylthio)methyl) ester; Phoric acid; O,O-diethyl-S-",4180186
2052491840,"Diphenylan Sodium; Diphenylhydantoin; Diphenylhydatanoin; Epanutin; Eptoin; 5,5-diphenyltetrahydro-1H-2,4-imidazoledione\t; 5,5-Diphenyltetrahydro-1H-2,4-imidazoledione; 5,5-Dwufenylohydantoina; Dihydantoin; Fenitoina; 5,5-diphenylimidazolidine-2,4-dione;",4180186
2052491845,Tag; (acetato)phenylmercury; (acetato-kappao)(phenyl)mercury; (acetato-o)phenylmercury; (aceto)phenylmercury; (acetoxymercuri)benzene; (acetoxymercurio)-benzene; Acetato(phenyl)mercury; Acetoxyphenylmercury; Advacide pma 18; Agrosan; Agrosan d; Agrosan gn,4180186
2052491856,Benzylformate; Benzeneacetic acid; Benzeneacetate; alpha-Toluic acid; alpha-Toluate; a-Toluic acid; 2-Phenylethanoic acid; 2-Phenylethanoate; w-Phenylacetate; Phenylethanoic acid; a-Toluate; 2-Phenylacetic acid; 2-Phenylacetate; Phenylethanoate; Phenylace,4180186
2052491858,a-Toluic aldehyde; Phenylethanal; Phenylacetic aldehyde; Phenyl-Acetaldehyde; Phenacetaldehyde; Oxophenylethane; Hyacinthin; FEMA No. 2974; Benzylcarboxaldehyde; Benzeneacetaldehyde; Benzenacetaldehyde; alpha-Toluic aldehyde; alpha-Tolualdehyde; alpha-Phe,4180186
2052491859,"Salphenyl; Seesorb 201; Fenylester kyseliny salicylove; Musol; Phenol salicylate; Phenyl salicylic acid; Phenyl 2-hydroxybenzoate; Phenyl-2-hydroxybenzoate; Salicylic acid, phenyl ester; Salol; 2-Hydroxy-benzoic acid phenyl ester; 2-Hydroxybenzoic acid ph",4180186
2052491861,"PI; Additive ti; Benzene,isocyanate; Carbanil; Fenylisokyanat; Isocyanatobenzene; Isocyanic acid, phenyl ester; Isocyanic acid, phenyl ester (8ci); Karbanil; Mondur p; Phenyl carbonimide; Phenyl ester OF isocyanic acid; Phenyl isocyanic acid; Phenylcarbim",4180186
2052491862,"Fentermina; Ionamin; Obenix; Obestin-30; Phentercot; Phenterminum; Phentride; Pro-Fast; Suprenza; Teramine; Duromine; Fastin; Zantryl; Adipex-P; alpha,alpha-Dimethylphenethylamine; (alpha,alpha)-Dimethylphenethylamine; CHEBI:8080",4180186
2052491864,3-(1'-Phenyl-propyl)-4-oxycoumarin; Marcoumar; Phenprocumone; 3-(1-Phenylpropyl)-4-hydroxycoumarin; 3-(alpha-Ethylbenzyl)-4-hydroxycoumarin; 3-(alpha-Phenylpropyl)-4-hydroxycoumarin; 4-Hydroxy-3-(1-phenylpropyl)-2H-1-benzopyran-2-one; 4-Hydroxy-3-(1-pheny,4180186
2052491865,"(+)-Cis-fenothrin; Wellcide; Sumitrin; Sumithrin; S 2539 (pesticide); Pibutin; Phonothrin; Phenoxythrin; Phenoxybenzyl-d-z/e-chrysanthemate; Phenoxybenzyl chrysanthemate; Phenoxybenzyl (1R)-cis/trans chrysanthemate; Phenothrine; Phenothrin, (trans-(+-))-i",4180186
2052491870,Fenosmolin; Paoscle; Carbolic acid; Hydroxy-benzene; Fenolo; Hydroxybenzene; IPH; IZAL; Karbolsaeure; Liquid phenol; Liquified phenol; Monohydroxy benzene; Monohydroxybenzene; Phenole; Phenosmolin; Phenyl alcohol; Benzophenol; Phenyl hydroxide; Phenylic a,4180186
2052491871,"Phenylethylmalonylurea; 5-Ethyl-5-phenyl-pyrimidine-2,4,6-trione; 5-ethyl-5-phenyl-2,4,6(1H,3H,5H)-pyrimidinetrione; 5-Ethyl-5-phenylbarbituric acid; 5-ethyl-5-phenylpyrimidine-2,4,6(1H,3H,5H)-trione; 5-Phenyl-5-ethylbarbituric acid; Fenobarbital; Luminal",4180186
2052491872,Phenmetrazinum; USAF Ge-1; Preludin; Phenmetrazin; Oxazimedrine; Fenmetrazina; Fenmetrazin; Dexphenmetrazine; Defenmetrazin; 3-Methyl-2-phenylmorpholine; 2-Phenyl-3-Methylmorpholine; CHEBI:8067,4180186
2052491874,"2-Phenyl-1,3-diketohydrindene; Fenindione; Phenindion; Ph\u00e9nindione; Phenindionum; Fenindiona; PID; Soluthrombine; 2-Phenyl-1,3(2H)-indenedione; 2-Phenyl-1,3-indandione; Fenindion; Dindevan; CHEBI:8066",4180186
2052491875,Thephorin; Fenindamina; Phenindaminum; Nolahist; Phenindiamine; CHEBI:130096,4180186
2052491876,\u03b2-Phenylethylhydrazine; Phenelzinum; Nardil; Alazine; Fenelzina; Nardelzine; Monofen; Margyl; Phenelzine Sulfate; Phenelzin; Ph\u00e9nelzine; CHEBI:248018,4180186
2052491878,"9,10-Dehydrophenanthrene; Ravatite; Phenanthracene; Phenanthrin; Phenantrin; CHEBI:28851",4180186
2052491879,".omega.-bromoacetophenone; .alpha.-bromoacetophenone; .omega.-bromacetophenone; 2-Bromo-1-phenylethanone; 2-Bromoacetophenone; a-bromoacetophenone; Acetophenone, 2-bromo- (8CI); Alpha-bromoacetophenone; Benzoylmethyl bromide; Bromoacetophenone; Bromomethy",4180186
2052491880,Acetophenetidine; Acetophenetidin; Acetophenetin; Acetphenetidin; Achrocidin; Codempiral; Commotional; Contradol; Contradouleur; CHEBI:8050,4180186
2052491881,Phenylacetylurea; Phenurone; Phenacetylurea; Phenacetylcarbamide; Carbamide phenylacetate; Phenylacetyluree; CHEBI:183000,4180186
2052491886,Phalloidine; CHEBI:8040,4180186
2052491890,"28-(2,3-Dihydroxy-2-methylpropyl)-18-hydroxy-31-isopropyl-23-methyl-15,21,24,26,29,32,35-heptaoxo-12-thia-10,16,22,25,27,30,33,36-octaazapentacyclo12.11.11.03,11.04,9.016,20hexatriaconta-3(11 ),4,6,8-tetraen-34-yl(hydroxy)acetic acid; CHEBI:52732",4180186
2052491894,Perfenazine; Emesinal; gamma-(4-(beta-Hydroxyethyl)piperazin-1-yl)propyl-2-chlorophenothiazine; Fentazin; Ethaperazine; Etaperazine; Etaperazin; 2-(4-3-(2-chloro-10H-Phenothiazin-10-yl)propyl-1-piperazinyl)ethanol; Perphenazin; Perphenan; Trilifan; Trilaf,4180186
2052491908,"Nix; (3-Phenoxyphenyl)methyl (+-)-cis,trans-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate; 3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropane carboxylic acid, (3-phenoxyphenyl) methyl ester; Acticin; Elimite; Lyclear; CHEBI:34911",4180186
2052491913,"(+)-2-(2,2-Dicyclohexylethyl)piperidine; Perhexilina; Perhexilinum; Perhexilline; 2-(2,2-Dicyclohexylethyl)piperidine; (-)-2-(2,2-Dicyclohexylethyl)piperidine; Perhexilene; CHEBI:35553",4180186
2052491915,Pergolida; Pergolide Mesylate; Pergolide Methanesulfonate; Pergolidum; Permax; CHEBI:63617,4180186
2052491918,"Pentadecafluoro-N-octanoic acid; PFOA; Perfluorooctanoate; Perfluoroheptanecarboxylic acid; Perfluorocaprylic acid; Perfluoro-N-octanoic acid; Pentadecafluoro-1-octanoic acid; 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid; CHEBI:35549",4180186
2052491919,PFOS; Perfluorooctylsulfonic acid; Perfluorooctanesulfonate; Heptadecafluoro-1-octanesulfonic acid; 1-Perfluorooctanesulfonic acid; CHEBI:39421,4180186
2052491920,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluorononanoic acid; Perfluoro-N-nonanoic acid; Perfluorononan-1-oic acid; Perfluorononanoate; Heptadekafluornonansaeure; PFNA; Perfluornonansaeure; Heptadecafluornonansaeure; CHEBI:CHEBI:38397",4180186
2052491921,"PFDA; 2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Nonadecafluorodecanoic acid; Ndfda; Nonadecafluoro-N-decanoic acid; Perfluoro-N-decanoic acid; Perfluorodecanoate; CHEBI:CHEBI:35546",4180186
2052491934,"(2S)-2-amino-6-(2-{(4S)-4-amino-4-carboxybutylamino}-4H-imidazo4,5-bpyridin-4-yl)hexanoic acid; 6-(2-{(4S)-4-Amino-4-carboxybutylamino}-4H-imidazo4,5-bpyridin-4-yl)-L-norleucine; CHEBI:59951",4180186
2052491937,"5-Ethyl-5-(1-methyl-butyl)-pyrimidine-2,4,6-trione; Pentobarbiturate; Pentobarbituric acid; Sodium Pentobarbital; Pentabarbital; Pentabarbitone; Pentobarbitone; Nembutal; 5-ethyl-5-(sec-pentyl)barbituric acid; 5-ethyl-5-(1-methylbutyl)barbituric acid; 5-E",4180186
2052491938,Pentazocina; Fortal; Fortral; Fortwin; L-Pentazocine; Pangon; Pentagin; Pentazocaine; Pentazocin; Talwin PX; Talwin; Stopain; Sosegon; Pentazocinum; CHEBI:116117,4180186
2052491939,N-Pentane; CHEBI:37830,4180186
2052491940,"4,4'-Diamidinodiphenoxypentane; Pentamidina; Pentacarinat; Pentacrinat; Pentam; 4,4'-(1,5-Pentanediylbis(oxy))bis-benzenecarboximidamide; P,P'-(pentamethylenedioxy)dibenzamidine; NebuPent; 1,3-Bis(4-amidinophenoxy)pentane; 1,5-Bis(4-amidinophenoxy)pentane",4180186
2052491943,"Pentafin; 2,2-Bis((nitrooxy)methyl)-1,3-propanediol dinitrate; 2,2-Bis((nitrooxy)methyl)-1,3-propanediol dinitrate (ester); 2,2-Bis((nitrooxy)methyl)-1,3-propanediol dinitrate ester; 2,2-Bis(Hydroxymethyl)-1,3-propanediol tetranitrate; 2,2-Bisdihydroxymet",4180186
2052491944,CH3-CH213-CH3; Pentadekan; n-Pentadecane; CHEBI:28897,4180186
2052491945,"Weedone; 1-Hydroxy-2,3,4,5,6-pentachlorobenzene; 2, 3,4,5,6-Pentachlorophenol; 2,3,4,5,6-Pentachlorophenol; Chem-Tol; Chlorophen; Dowicide 7; Dowicide G; Durotox; Fungifen; Glazd penta; Grundier Arbezol; Lauxtol; Lauxtol A; Liroprem; PCP; Penchlorol; Pent",4180186
2052491946,"Benzobnaphthacene; Lin-dibenzanthracene; Benzo(b)naphthacene; 2,3,6,7-Dibenzanthracene; 2,3:6,7-Dibenzanthracene; Lin-naphthoanthracene; CHEBI:33148",4180186
2052491963,"Paxil CR; Sereupin; Pexeva; Paroxetina; Paroxetinum; Paxil; (-)-(3S,4R)-4-(P-Fluorophenyl)-3-((3,4-(methylenedioxy)phenoxy)methyl)piperidine; Brisdelle; (3S-trans)-3-((1,3-Benzodioxol-5-yloxy)methyl)-4-(4-fluorophenyl)piperidine; Aropax; Seroxat CR; Serox",4180186
2052491964,Orthophos; Alkron; Alleron; Aphamite; Aqua 9-Parathion; Aralo; Bladan; Bladen; Corothion; Corthione; Danthion; Deoxynucleoside 5'-triphosphate; Diethyl 4-nitrophenyl phosphorothionate; Diethyl O-p-nitrophenyl phosphorothioate; Diethyl O-p-nitrophenyl phos,4180186
2052491967,"N,N'-Dimethyl-4, 4'-dipyridylium dichloride; N,N'-Dimethyl-4,4'-dipyridylium dichloride; N,N'-Dimethylviologen; Ortho paraquat CL; Parakwat; Paraquat chloride; Paraquat CL; Paraquat, dichloride; Paraquat-dichloride; Pathclear; Pillarquat; Pillarxone; Toxe",4180186
2052491968,"O,O-Diethyl-O-p-nitrophenylphosphoric acid; CHEBI:27827",4180186
2052491969,Paradione; Parametadiona; Parametadione; Paramethadionum; CHEBI:250989,4180186
2052491975,Pamimed; Acide pamidronique; Acido pamidronico; Ribodroat; Pamidronic acid; Pamidronate Disodium; Aredia; Aminomux; Acidum pamidronicum; CHEBI:160401,4180186
2052491978,PLM; Univol U332; Pristerene 4934; Prifrac 2960; Prifac 2960; 1-Hexyldecanoate; 1-Hexyldecanoic acid; 1-Pentadecanecarboxylic acid; C16 fatty acid; Cetylic acid; Edenor C16; Emersol 140; Emersol 143; FAT; Glycon P-45; Hexadecanoate; Hexadecanoate (n-C16:0,4180186
2052491989,Paladio; Pd4+; Pd2+; Pd(II) ion; Pd(4+); Pd(2+); Pd(0); Pd; Palladium(IV) ion; Palladium(IV); Palladium(II) ion); Palladium(II); Palladium ion; CHEBI:33363,4180186
2052491991,"(2S,3S)-1-(4-Chlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl)-3-pentanol; Cultar; Bonzi; 1-tert-Butyl-2-(p-chlorobenzyl)-2-(1,2,4-triazol-1-yl)ethanol; Trimmit; (2S,3S)-1-(4-Chlorphenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl)pentan-3-ol; (2S,3S)-1-(4-",4180186
2052491993,"Paxceed; Paxene; 5beta,20-Epoxy-1,2-alpha,4,7beta,10beta,13alpha-hexahydroxytax-11-en-9-one 4,10-diacetate 2-benzoate 13-ester with (2R,3S)-N-benzoyl-3-phenylisoserine; Taxol; ABI-007; 7-Epi-Paclitaxel; Onxol; Taxol A; Abraxane; 7-Epi-Taxol; 7-Epipaclitax",4180186
2052492002,"para-xylene; P-Xylene; p-Methyltoluene; p-dimethylbenzene; 4-methyltoluene; 1,4-xylene; 1,4-Dimethylbenzol; 1,4-Dimethylbenzene; p-Xylol; CHEBI:27417",4180186
2052492005,Cymene; 4-Isopropyl-1-methylbenzene; 4-Isopropylbenzyl radical; 4-Isopropyltoluene; 4-Methyl-1-(propan-2-yl)benzene; 4-Methyl-1-isopropylbenzene; Camphogen; Cymol; Dolcymene; Isopropyltoluene; P- Isopropylmethylbenzene; P-Cimene; P-Cymene; P-Cymol; P-Isop,4180186
2052492006,"Sulfuric acid mono(p-tolyl) ester (8CI); Para-Cresol sulfate; p-Tolyl sulphate (6CI,7CI); p-Tolyl sulfate (6CI,7CI); p-Cresylsulphate; p-Cresyl-sulfate; P-Cresol sulphate; p-Cresyl sulphate; p-Cresol sulphate; p-Cresylsulfate; Para-Cresol sulphate; P-Cres",4180186
2052492007,1-Hydroxy-4-methylbenzene; 1-Methyl-4-hydroxybenzene; 4-Cresol; 4-Hydroxytoluene; 4-Methyl phenol; 4-Methyl-phenol; Paramethyl phenol; Paracresol; para-Cresol; p-Tolyl alcohol; p-Toluol; p-Oxytoluene; p-Methylhydroxybenzene; p-Methyl phenol; p-Kresol; p-H,4180186
2052492009,Pimozidum; Opiran; Neoperidole; Halomonth; Pimozida; Orap; CHEBI:8212,4180186
2052492012,"P-Azophenylarsonate; P-azobenzenearsonate; (4,4'-Azodiphenyl)bisarsonic acid; 4-((4-Arsonophenyl)diazenyl)phenylarsonic acid; P-ABA; P-Azobenzenearsonate; Azophenylarsonate; ABA; P-Azobenzenearsonic acid; Para-azobenzenearsonate; Azobenzenearsonate; CHEBI",4180186
2052492013,p-Methoxyphenylamine; 1-Methoxy-4-amino-benzen (p-anisidin); 1-Methoxy-4-amino-benzene / p-anisidine; 4-Aminoanisole; Para-anisidine; 4-Anisidine; 4-Methoxy-1-aminobenzene; 4-METHOXY-ANILINE; 4-Methoxy-Benzenamine; 4-Methoxy-phenylamine; 4-Methoxyaniline;,4180186
2052492014,"1,1'-(dichloroethenylidene)bis4-chloro-Benzene; 1,1'-(Dichlorovinylidene)bis(chlorobenzene); 1,1'-Bis(chlorophenyl)-2,2-dichloroethylene; 1,1-Bis(p-chlorophenyl)-2,2-dichloroethylene; 1,1-dichloro-2, 2-bis(p-chlorophenyl)-Ethylene; 1,1-Dichloro-2, 2-bis(p",4180186
2052492015,"1,1-Dichloro-2,2-bis(4'-chlorophenyl)ethane (DDD); 4,4'-DDD solution; DDD; DDD(p,p'); Dichloro-2,2-bis(p-chlorophenyl)ethane; Dichlorodiphenyl dichloroethane; Dichlorodiphenyldichloroethane; 2,2-bis-(4-chlorophenyl)-1,1-dichloroethane; 2,2-Bis(p-chlorophe",4180186
2052492016,"OZON; Ozone heavy work; Ozone heavy, moderate, or light workloads (<2 hours); Ozone light work; Ozone moderate work; Ozone, 11CI; Ozono; Triatomic oxygen; Trioxid-2-en-2-ium-1-ide; Trioxygen; Trioxygene; Oxygen, mol (O3); CHEBI:25812",4180186
2052492019,Proteroxyna; Oxyterracin; Oxysteclin; Oxypan; Oxypam; Oxymykoin; 2058-46-0 (Mono-hydrochloride); Oxymycin; Oxydon; Oxy-kesso-tetra; Oxitetracyclinum; Oxytetracid; Oxyterracyne; Oxyterracyna; Oxyterracine; Vendarcin; Ursocycline; Ursocyclin; 5-Hydroxy-Tetr,4180186
2052492022,Dihydrohydroxymorphinone; 14-Hydroxydihydromorphinone; Dihydroxymorphinone; EN3202; Numorphan; Opana; OPANA ER; Oximorphonum; Oxymorphine; CHEBI:194484,4180186
2052492024,"Oxycontin; (-)-14-Hydroxydihydrocodeinone; 4,5-Epoxy-14-hydroxy-3-methoxy-17-methylmorphinan-6-one; 4,5alpha-Epoxy-14-hydroxy-3-methoxy-17-methylmorphinan-6-one; Dihydro-14-hydroxycodeinone; Dihydrohydroxycodeinone; Dihydrohydroxycondeinone; Dihydrone; Di",4180186
2052492025,(2-Hydroxy-4-methoxyphenyl)phenylmethanone; 2-Benzoyl-5-methoxyphenol; 2-Hydroxy-4-methoxybenzophenone; 4-Methoxy-2-hydroxybenzophenone; 4-Methoxy-2-hydroxybenzophenone butyric acid; Benzophenone-3; Oxibenzona; Oxybenzonum; CHEBI:34283,4180186
2052492026,alpha-Ketoadipic acid; alpha-Oxoadipate; alpha-Oxoadipic acid; Oxoadipate; 2-Oxohexanedioate; 2-Oxoadipate; a-Oxoadipate; a-Ketoadipic acid; 2-Oxo-hexanedioic acid; 2-Oxo-hexanedioate; alpha-Ketoadipate; 2-Ketoadipic acid; 2-Ketoadipate; 2-Oxoadipic acid;,4180186
2052492030,Blade; Nematicide 1410; Insecticide-nematicide 1410; Du pont 1410; Dioxamyl; Vydate l oxamyl insecticide/nematocide; Vydate l insecticide/nematicide; Vydate; Thioxamyl; Oxamyl (pesticide); CHEBI:38539,4180186
2052492031,L-OHP; Eloxatin; CHEBI:31941,4180186
2052492032,"Ethanedioic acid; Ethane-1,2-dioic acid; Ethane-1,2-dioate; Ammonium oxalate; Oxalic acid dihydrate; Oxalic acid diammonium salt; Oxalic acid anhydrous; Oxalic acid 2-Hydrate; Oxalate; Oxaalzuur; Kyselina stavelova; Ethanedionic acid; Ethanedionate; Ethan",4180186
2052492036,"1,14:3,4:7,8:10,11-Tetraethenodibenzofg,opnaphthacene; Phenanthro3,4,5,6-qrabccoronene; CHEBI:33091",4180186
2052492037,"Strophanthin-G; Strophanthin G; Strodival; Oubain; Ouabaine; 3-(alpha-L-Rhamnopyranosyloxy)-1beta,5beta,11alpha,14,19-pentahydroxy-5beta-card-20(22)-enolide; Ouabagenin-L-rhamnosid; Ouabagenin L-Rhamnoside; Ouabain, Octahydrate; Ouabain Octahydrate; Ouaba",4180186
2052492044,o-monomethyldiphenhydramine; \u03b2-dimethylaminoethyl 2-methylbenzhydryl ether; Phenyl-O-tolylmethyl dimethyaminoethyl ether; Orphenedrine; Orphenate; 2-(phenyl-o-tolylmethoxy)ethyldimethylamine; 2-methyldiphenhydramine; Antiflex; Banflex; beta-Dimethyla,4180186
2052492045,"2,6-Dihydroxypyrimidine-4-carboxylic acid; Uracil-6-carboxylic acid; Orotyl; Oroturic; Orotsaure; Orotsaeure; Orotonsan; Orotonin; Orotate; Oropur; Vitamin B13; Whey factor; 1,2,3,6-Tetrahydro-2,6-dioxo-4-pyrimidecarboxylic acid; 1,2,3,6-Tetrahydro-2,6-di",4180186
2052492065,Zofran odt; Zofran; Zuplenz; Zophren; Zudan; CHEBI:103183,4180186
2052492068,Ompanyt; Ulcesep; Ulcometion; Tedec Ulceral; Secrepina; Sanamidol; Result; Ulcozol; Regulacid; Ramezol; Prysma; Proclor; Ulcsep; Ulsen; Ultop; Procelac; Prilosec OTC; Prilosec; Prestwick_808; Prazolit; Prazidec; Prazentol; Peptilcer; Pepticus; Pepticum; P,4180186
2052492069,"Oxtellar xr; Oxypine; Pharozepine; Prolepsi; Timox; Oxrate; Trexapin; Trileptal; Trileptin; Oxpin; Oxetol; Oxcarbazepinum; Oxcarbazepina; Oxcarbamazepine; Oxalepsy; OCBZ; Lonazet; Deprectal; Carbox; Barzepin; 10,11-Dihydro-10-oxo-5H-dibenz(b,F)azepine-5-c",4180186
2052492071,Murelax; Zaxpam; Vaben; Tazepam; Sobril; Serpax; Seresta; (+-)-Oxazepam; (RS)-Oxazepam; Adumbran; Alepam; Serepax; Serenid; Serenal; Serax; Alopam; Purata; Praxiten; Oxozepam; Oxazipam; Oxascand; Ox-Pam; Anxiolit; Durazepam; Limbial; Medopam; Noripam; Opa,4180186
2052492075,Patanase; Patanol; Olopatadin; Allelock; Opatanol; Alerchek; Alchek; Patanol S; Olopatadinum; Olopatadina; Pataday; CHEBI:763382,4180186
2052492077,cis-9-Octadecenoate; (9Z)-Octadecenoate; cis-9-Octadecenoic acid; Groco 6; Industrene 104; Industrene 105; Industrene 205; Industrene 206; L'acide oleique; Metaupon; Oelsauere; Oleate; Oleic acid extra pure; Pamolyn 100 FGK; Pamolyn 100 FG; Pamolyn 100; P,4180186
2052492079,Olanzapinum; Olanzapin; Lazapix; Lapozan; Lapenza; Lanzep; Lanzapin; Lanzac; Lanopin; Kozylex; Jolyon-MD; Frenial; Elynza; Egolanza; Dopin; Dominazol; Deprex; CO Olanzapine; Caprilon; Arkolamyl; Apsico; Apisco; Amulsin; Aedon; 2-methyl-4-(4-methyl-1-piper,4180186
2052492080,"9,10-Deepithio-9,10-didehydroacanthifolicin; Okadaate; PL toxin II; CHEBI:1137572",4180186
2052492087,N-Octane; CHEBI:17590,4180186
2052492092,"OTA; Ochratoxin a; Antibiotic 9663; Phenylalanine - ochratoxin a; N-(5-Chloro-3,4-dihydro-8-hydroxy-3-methyl-1-oxo-1H-2-benzopyran-7-yl)carbonylphenylalanine, 9CI; Ochratoxin a-bsa conjugate from aspergillus ochraceus; CHEBI:7719",4180186
2052492095,"o-Xylol; ORTHO-XYLENE; 1,2-dimethylbenzene; 1,2-Dimethylbenzol; 1,2-xylene; 2-xylene; 3,4-xylene; o-Dimethylbenzene; o-Methyltoluene; O-Xylene; CHEBI:28063",4180186
2052492096,O-Tolylamine; Ortho-Toluidine; 1-Amino-2-methylbenzene; 1-Methyl-2-aminobenzene; 2-Amino-1-methylbenzene; 2-Aminotoluene; Rcra waste number U328; 2-Methyl-1-aminobenzene; 2-Methyl-Aniline; 2-Methylaniline; 2-Methyl-Benzenamine; 2-Methylbenzenamine; 2-Meth,4180186
2052492099,o-Hydroxytoluene; o-Methylphenol; o-Methylphenylol; o-Oxytoluene; o-Toluol; ortho-Cresylic acid; ortho-Hydroxytoluene; ortho-Methylphenol; 1-Hydroxy-2-methylbenzene; ortho-Methylphenylol; ortho-Oxytoluene; ortho-Toluol; 2-Cresol; 1-Methyl-2-hydroxybenzene,4180186
2052492104,Mycostatin; Diaper NZ; Cazetin; Canstat; Candistin; Candistat; Candidias; Candex; Candermil; Candacide; Biofanal; Afunginal; Adiclair; Fungatin; Fungicidin Leciva; Fungistin; Fungostatin; Funistatin; Gynostatin; Kandistatin; Kenalon; Lederlind; Ledernyst;,4180186
2052492133,"Rimon; (RS)-1-3-chloro-4-(1,1,2-trifluoro-2-trifluoromethoxyethoxy)phenyl-3-(2,6-difluorobenzoyl)urea; N-({3-chloro-4-1,1,2-trifluoro-2-(trifluoromethoxy)ethoxyphenyl}amino)carbonyl-2,6-difluorobenzamide, Novaluron; CHEBI:CHEBI:39385",4180186
2052492136,"Avantyl; Ateben; Allegron; 3-(10,11-dihydro-5H-Dibenzoa,Dcyclohepten-5-ylidene)-N-methyl-1-propanamine; 10,11-dihydro-N-Methyl-5H-dibenzoa,Dcycloheptene-delta(5,gamma)-propylamine; Norpress; Nortrilen; Pamelor; Psychostyl; Sensaval; Sensoval; Noritren; De",4180186
2052492137,"4-chloro-5-(Methylamino)-2-3-(trifluoromethyl)phenyl-3(2H)-pyridazinone; SAN 9789; Solicam; Zorial; 4-chloro-5-(Methylamino)-2-(alpha,alpha,alpha-trifluoro-m-tolyl)-3(2H)-pyridazinone; CHEBI:50842",4180186
2052492138,17-alpha-Ethynyl-17-hydroxy-4-estren-3-one; Utovlar; Utovlan; Proluteasi; Primolut-N; Primolut N; Norpregneninolone; Norpregneninlone; Normapause; NORLYROC; Norluton; Norlutin; Norluten; Norlutate; Noriday; Norgestin; Norfor; Noretisterona; Norethynodrone,4180186
2052492140,"L-Arterenol; L-3,4-Dihydroxyphenylethanolamine; L-2-Amino-1-(3,4-dihydroxyphenyl)ethanol; Arterenol; (R)-Norepinephrine; 4-(2-Amino-1-hydroxyethyl)-1,2-benzenediol; Aktamin; Adrenor; 4-(1R)-2-Amino-1-hydroxyethyl-1,2-benzenediol; Noradrenaline; Noradrenal",4180186
2052492141,"Dealkylprazepam; Desmethyldiazepam; 1-Demethyldiazepam; 7-Chloro-1,3-dihydro-5-phenyl-(2H)-1,4-benzodiazepin-2-one; 7-Chloro-1,3-dihydro-5-phenyl-2H-1,4-benzodiazepin-2-one; 7-Chloro-5-phenyl-1,3-dihydro-2H-1,4-benzodiazepin-2-one; Chlordesmethyldiazepam;",4180186
2052492154,HNO2; Dioxonitric acid; hydrogen dioxonitrate(1-); Hydroxidooxidonitrogen; Hyponitrite; Hyponitrous acid; Kyselina dusite; Nitrosyl hydroxide; Nitrous acid trans; NO(OH); CHEBI:25567,4180186
2052492161,5-Nitrofurantoin; Furabid; N-(5-Nitrofurfurylidene)-1-aminohydantoin; Niftran; Siraliden; Macrodantin; Furadantin; Macrobid; Urolong; Urantoin; CHEBI:1039679,4180186
2052492162,Furacilin; Nitrofurazone; Nitrofurazan; NFZ; Furaderm; Furacin; 5-Nitro-2-furaldehyde semicarbazone; CHEBI:170239,4180186
2052492163,"Oil of Mirbane; Nitrobenzol; Nitrobenzen; Nitrobenzeen; Niphen; p-Nitrophenol; Essence of Mirbane; Oil of Myrbane; Nitrobenzol, liquid(DOT); 4-Hydroxynitrobenzene; Mirbane oil; Nitro-Benzene; Hydroxy(phenyl)azane oxide; Rcra waste number U169; Pnp, p-nitr",4180186
2052492165,Nitrogen peroxide ion; Nitrogen dioxide ion; Nitrite anion; Nitrite ion; Nitrogen dioxide; CHEBI:16301,4180186
2052492172,Red fuming nitric acid; Nitrous fumes; Nitricum acidum; Nitric acid standard solution; Hydroxidodioxidonitrogen; Kyselina dusicne; Nital; Nitraline; Hydrogen nitrate; hydrogen trioxonitrate(1-); Nitric acid red fuming; Nitric acid fuming; Nitric acid anhy,4180186
