concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2052494920,Platinum(II) bromide,Observation,OMOP Exposome,Substance,S,13455-12-4,2014-12-24,2099-12-31,
2052494921,Platinum(IV) bromide,Observation,OMOP Exposome,Substance,S,68936-92-1,2014-12-24,2099-12-31,
2052494922,Oryzalin,Observation,OMOP Exposome,Substance,S,19044-88-3,2014-12-24,2099-12-31,
2052494923,Osteocalcin,Observation,OMOP Exposome,Substance,S,P02818,2024-09-14,2099-12-31,
2052494924,Ovalene,Observation,OMOP Exposome,Substance,S,190-26-1,2014-12-24,2099-12-31,
2052494925,Oxadiazon,Observation,OMOP Exposome,Substance,S,19666-30-9,2014-12-24,2099-12-31,
2052494926,Palytoxin,Observation,OMOP Exposome,Substance,S,77734-91-9,2014-12-24,2099-12-31,
2052494927,Oxasulfuron,Observation,OMOP Exposome,Substance,S,144651-06-9,2014-12-24,2099-12-31,
2052494928,"Polypropylene glycol (m w 1,200-3,000)",Observation,OMOP Exposome,Substance,S,25322-69-4,2014-12-24,2099-12-31,
2052494929,Poneratoxin,Observation,OMOP Exposome,Substance,S,137084-94-7,2014-12-24,2099-12-31,
2052494930,Porphobilinogen,Observation,OMOP Exposome,Substance,S,487-90-1,2018-03-21,2099-12-31,
2052494931,Potassium aluminium fluoride,Observation,OMOP Exposome,Substance,S,14484-69-6,2014-12-24,2099-12-31,
2052494932,Potassium arsenate,Observation,OMOP Exposome,Substance,S,7784-41-0,2014-12-24,2099-12-31,
2052494933,Potassium asulam,Observation,OMOP Exposome,Substance,S,14089-43-1,2014-12-24,2099-12-31,
2052494934,Potassium chromate,Observation,OMOP Exposome,Substance,S,7789-00-6,2014-12-24,2099-12-31,
2052494935,Potassium cobaltinitrite,Observation,OMOP Exposome,Substance,S,13782-01-9,2014-12-24,2099-12-31,
2052494936,Potassium cyanate,Observation,OMOP Exposome,Substance,S,590-28-3,2014-12-24,2099-12-31,
2052494937,Potassium cyanide,Observation,OMOP Exposome,Substance,S,151-50-8,2014-12-24,2099-12-31,
2052494938,Potassium ferricyanide,Observation,OMOP Exposome,Substance,S,13746-66-2,2014-12-24,2099-12-31,
2052494939,Potassium ferrocyanide,Observation,OMOP Exposome,Substance,S,13943-58-3,2014-12-24,2099-12-31,
2052494940,Potassium hexafluoroantimonate(V),Observation,OMOP Exposome,Substance,S,16893-92-8,2014-12-24,2099-12-31,
2052494941,Potassium hexahydroxoantimonate(V),Observation,OMOP Exposome,Substance,S,12208-13-8,2014-12-24,2099-12-31,
2052494942,Potassium manganate,Observation,OMOP Exposome,Substance,S,10294-64-1,2014-12-24,2099-12-31,
2052494943,Potassium zinc chromate hydroxide,Observation,OMOP Exposome,Substance,S,11103-86-9,2014-12-24,2099-12-31,
2052494944,Prallethrin,Observation,OMOP Exposome,Substance,S,23031-36-9,2014-12-24,2099-12-31,
2052494945,Riboflavin kinase,Observation,OMOP Exposome,Substance,S,Q969G6,2024-09-14,2099-12-31,
2052494946,Proamanullin,Observation,OMOP Exposome,Substance,S,54532-46-6,2014-12-24,2099-12-31,
2052494947,"Probable asparagine--tRNA ligase, mitochondrial",Observation,OMOP Exposome,Substance,S,Q96I59,2024-09-14,2099-12-31,
2052494948,"Probable cysteine--tRNA ligase, mitochondrial",Observation,OMOP Exposome,Substance,S,Q9HA77,2024-09-14,2099-12-31,
2052494949,"Probable glutamate--tRNA ligase, mitochondrial",Observation,OMOP Exposome,Substance,S,Q5JPH6,2024-09-14,2099-12-31,
2052494950,"Probable leucine--tRNA ligase, mitochondrial",Observation,OMOP Exposome,Substance,S,Q15031,2024-09-14,2099-12-31,
2052494951,"Probable proline--tRNA ligase, mitochondrial",Observation,OMOP Exposome,Substance,S,Q7L3T8,2024-09-14,2099-12-31,
2052494952,Paraoxon,Observation,OMOP Exposome,Substance,S,311-45-5,2014-12-24,2099-12-31,
2052494953,Paraquat dichloride,Observation,OMOP Exposome,Substance,S,1910-42-5,2014-12-24,2099-12-31,
2052494954,Parathion,Observation,OMOP Exposome,Substance,S,56-38-2,2014-12-24,2099-12-31,
2052494955,Paspalicine,Observation,OMOP Exposome,Substance,S,11024-55-8,2014-12-24,2099-12-31,
2052494956,Paspalinine,Observation,OMOP Exposome,Substance,S,63722-91-8,2014-12-24,2099-12-31,
2052494957,Paspalitrem A,Observation,OMOP Exposome,Substance,S,63722-90-7,2014-12-24,2099-12-31,
2052494958,Paspalitrem B,Observation,OMOP Exposome,Substance,S,63764-58-9,2014-12-24,2099-12-31,
2052494959,Paxilline,Observation,OMOP Exposome,Substance,S,57186-25-1,2014-12-24,2099-12-31,
2052494960,Pebulate,Observation,OMOP Exposome,Substance,S,1114-71-2,2014-12-24,2099-12-31,
2052494961,Penitrem A,Observation,OMOP Exposome,Substance,S,12627-35-9,2014-12-24,2099-12-31,
2052494962,Promacyl,Observation,OMOP Exposome,Substance,S,34264-24-9,2014-12-24,2099-12-31,
2052494963,Promecarb,Observation,OMOP Exposome,Substance,S,2631-37-0,2014-12-24,2099-12-31,
2052494964,Prometon,Observation,OMOP Exposome,Substance,S,1610-18-0,2014-12-24,2099-12-31,
2052494965,Prometryn,Observation,OMOP Exposome,Substance,S,7287-19-6,2014-12-24,2099-12-31,
2052494966,Propamocarb,Observation,OMOP Exposome,Substance,S,24579-73-5,2014-12-24,2099-12-31,
2052494967,Propamocarb hydrochloride,Observation,OMOP Exposome,Substance,S,25606-41-1,2014-12-24,2099-12-31,
2052494968,Pentosidine,Observation,OMOP Exposome,Substance,S,124505-87-9,2014-12-24,2099-12-31,
2052494969,Perfluorodecanoic acid,Observation,OMOP Exposome,Substance,S,335-76-2,2014-12-24,2099-12-31,
2052494970,Nickel hydroxide,Observation,OMOP Exposome,Substance,S,12054-48-7,2014-12-24,2099-12-31,
2052494971,Nickel iodide,Observation,OMOP Exposome,Substance,S,13462-90-3,2014-12-24,2099-12-31,
2052494972,Nickel nitrate,Observation,OMOP Exposome,Substance,S,13138-45-9,2014-12-24,2099-12-31,
2052494973,Nickel oxide,Observation,OMOP Exposome,Substance,S,1313-99-1,2014-12-24,2099-12-31,
2052494974,Nickel phosphate,Observation,OMOP Exposome,Substance,S,14396-43-1,2014-12-24,2099-12-31,
2052494975,Nickel potassium cyanide,Observation,OMOP Exposome,Substance,S,14220-17-8,2014-12-24,2099-12-31,
2052494976,Nickel subsulfide,Observation,OMOP Exposome,Substance,S,12035-72-2,2014-12-24,2099-12-31,
2052494977,Nickel sulfamate,Observation,OMOP Exposome,Substance,S,13770-89-3,2014-12-24,2099-12-31,
2052494978,Nickel sulfide,Observation,OMOP Exposome,Substance,S,11113-75-0,2014-12-24,2099-12-31,
2052494979,Nickel tetracarbonyl,Observation,OMOP Exposome,Substance,S,13463-39-3,2014-12-24,2099-12-31,
2052494980,Nickel trioxide,Observation,OMOP Exposome,Substance,S,1314-06-3,2014-12-24,2099-12-31,
2052494981,Nitrogen tribromide,Observation,OMOP Exposome,Substance,S,15162-90-0,2014-12-24,2099-12-31,
2052494982,Phallacidin,Observation,OMOP Exposome,Substance,S,26645-35-2,2014-12-24,2099-12-31,
2052494983,Phallacin,Observation,OMOP Exposome,Substance,S,53568-40-4,2014-12-24,2099-12-31,
2052494984,Phallisacin,Observation,OMOP Exposome,Substance,S,58286-46-7,2014-12-24,2099-12-31,
2052494985,Phallisin,Observation,OMOP Exposome,Substance,S,19774-69-7,2014-12-24,2099-12-31,
2052494986,Phalloidin,Observation,OMOP Exposome,Substance,S,17466-45-4,2014-12-24,2099-12-31,
2052494987,Phalloin,Observation,OMOP Exposome,Substance,S,28227-92-1,2014-12-24,2099-12-31,
2052494988,Phellopterin,Observation,OMOP Exposome,Substance,S,2543-94-4,2014-12-24,2099-12-31,
2052494989,Phenacyl bromide,Observation,OMOP Exposome,Substance,S,70-11-1,2014-12-24,2099-12-31,
2052494990,Phenanthrene,Observation,OMOP Exposome,Substance,S,85-01-8,2014-12-24,2099-12-31,
2052494991,Phenarsazine oxide,Observation,OMOP Exposome,Substance,S,58-36-6,2014-12-24,2099-12-31,
2052494992,Picene,Observation,OMOP Exposome,Substance,S,213-46-7,2014-12-24,2099-12-31,
2052494993,Picloram,Observation,OMOP Exposome,Substance,S,1918-02-1,2014-12-24,2099-12-31,
2052494994,"Phenylalanine--tRNA ligase, mitochondrial",Observation,OMOP Exposome,Substance,S,O95363,2024-09-14,2099-12-31,
2052494995,Phenyldichloroarsine,Observation,OMOP Exposome,Substance,S,696-28-6,2014-12-24,2099-12-31,
2052494996,"Phenylene-1,4-diisothiocyanate",Observation,OMOP Exposome,Substance,S,4044-65-9,2014-12-24,2099-12-31,
2052494997,Phenylmercuric chloride,Observation,OMOP Exposome,Substance,S,100-56-1,2014-12-24,2099-12-31,
2052494998,Protoporphyrinogen IX,Observation,OMOP Exposome,Substance,S,7412-77-3,2018-03-21,2099-12-31,
2052494999,Potassium hexachloro-palladate(IV),Observation,OMOP Exposome,Substance,S,10025-98-6,2014-12-24,2099-12-31,
2052495000,Potassium tetraperoxochromate(V),Observation,OMOP Exposome,Substance,S,12331-76-9,2014-12-24,2099-12-31,
2052495001,Nysted reagent,Observation,OMOP Exposome,Substance,S,41114-59-4,2014-12-24,2099-12-31,
2052495002,o-(2-Propynyloxy)phenyl methylcarbamate,Observation,OMOP Exposome,Substance,S,3279-46-7,2014-12-24,2099-12-31,
2052495003,O-Desmethylangolensin,Observation,OMOP Exposome,Substance,S,21255-69-6,2014-12-24,2099-12-31,
2052495004,o-Xylyl bromide,Observation,OMOP Exposome,Substance,S,89-92-9,2014-12-24,2099-12-31,
2052495005,"O,P'-DDT",Observation,OMOP Exposome,Substance,S,789-02-6,2014-12-24,2099-12-31,
2052495006,Ochratoxin A,Observation,OMOP Exposome,Substance,S,303-47-9,2014-12-24,2099-12-31,
2052495007,Ochratoxin B,Observation,OMOP Exposome,Substance,S,4825-86-9,2014-12-24,2099-12-31,
2052495008,Ochratoxin C,Observation,OMOP Exposome,Substance,S,4865-85-4,2014-12-24,2099-12-31,
2052495009,Octabromobiphenyl,Observation,OMOP Exposome,Substance,S,27858-07-7,2014-12-24,2099-12-31,
2052495010,Octachlorodibenzo-p-dioxin,Observation,OMOP Exposome,Substance,S,3268-87-9,2014-12-24,2099-12-31,
2052495011,Octane,Observation,OMOP Exposome,Substance,S,111-65-9,2014-12-24,2099-12-31,
2052495012,Octyl cyanoacrylate,Observation,OMOP Exposome,Substance,S,6701-17-3,2014-12-24,2099-12-31,
2052495013,Oenanthotoxin,Observation,OMOP Exposome,Substance,S,20311-78-8,2014-12-24,2099-12-31,
2052495014,Ohanin,Observation,OMOP Exposome,Substance,S,GIS1009539,2024-09-14,2099-12-31,
2052495015,Okadaic acid,Observation,OMOP Exposome,Substance,S,78111-17-8,2014-12-24,2099-12-31,
2052495016,Phosphorus tribromide,Observation,OMOP Exposome,Substance,S,7789-60-8,2014-12-24,2099-12-31,
2052495017,Photosensitizing Agent,Observation,OMOP Exposome,Substance,S,GIS1009645,2024-09-14,2099-12-31,
2052495018,Phrixotoxin,Observation,OMOP Exposome,Substance,S,880886-00-0 OR 221872-97-5,2014-12-24,2099-12-31,
2052495019,Phthalonitrile,Observation,OMOP Exposome,Substance,S,91-15-6,2014-12-24,2099-12-31,
2052495020,Phytanic acid,Observation,OMOP Exposome,Substance,S,14721-66-5,2018-03-21,2099-12-31,
2052495021,Pimpinellin,Observation,OMOP Exposome,Substance,S,131-12-4,2014-12-24,2099-12-31,
2052495022,Onchidal,Observation,OMOP Exposome,Substance,S,67656-42-2,2014-12-24,2099-12-31,
2052495023,Opiate Agonist,Observation,OMOP Exposome,Substance,S,GIS1009555,2024-09-14,2099-12-31,
2052495024,Orellanine,Observation,OMOP Exposome,Substance,S,37338-80-0,2016-10-03,2099-12-31,
2052495025,Orexin,Observation,OMOP Exposome,Substance,S,O43612,2024-09-14,2099-12-31,
2052495026,Organochloride,Observation,OMOP Exposome,Substance,S,GIS1009565,2024-09-14,2099-12-31,
2052495027,Organophosphate,Observation,OMOP Exposome,Substance,S,GIS1009568,2024-09-14,2099-12-31,
2052495028,Monoethylhexyl phthalic acid,Observation,OMOP Exposome,Substance,S,4376-20-9,2014-12-24,2099-12-31,
2052495029,Monoglyceride lipase,Observation,OMOP Exposome,Substance,S,Q99685,2024-09-14,2099-12-31,
2052495030,Monoisobutyl phthalic acid,Observation,OMOP Exposome,Substance,S,30833-53-5,2014-12-24,2099-12-31,
2052495031,Monomethyl phthalate,Observation,OMOP Exposome,Substance,S,4376-18-5,2014-12-24,2099-12-31,
2052495032,Monomethyltin trichloride,Observation,OMOP Exposome,Substance,S,993-16-8,2014-12-24,2099-12-31,
2052495033,Monomethyltin tris(isooctyl mercaptoacetate),Observation,OMOP Exposome,Substance,S,54849-38-6,2014-12-24,2099-12-31,
2052495034,mu-Agatoxin,Observation,OMOP Exposome,Substance,S,120500-28-9,2014-12-24,2099-12-31,
2052495035,mu-Conotoxin (Conus purpurascens),Observation,OMOP Exposome,Substance,S,GIS1009443,2024-09-14,2099-12-31,
2052495036,Oxoadipic acid,Observation,OMOP Exposome,Substance,S,3184-35-8,2018-03-21,2099-12-31,
2052495037,p-Anisidine,Observation,OMOP Exposome,Substance,S,104-94-9,2014-12-24,2099-12-31,
2052495038,P-Chloroacetophenone,Observation,OMOP Exposome,Substance,S,99-91-2,2014-12-24,2099-12-31,
2052495039,P-Chlorobenzylidenemalonitrile,Observation,OMOP Exposome,Substance,S,1867-38-5,2014-12-24,2099-12-31,
2052495040,p-Cresol,Observation,OMOP Exposome,Substance,S,106-44-5,2014-12-24,2099-12-31,
2052495041,p-Cresol sulfate,Observation,OMOP Exposome,Substance,S,3233-58-7,2014-12-24,2099-12-31,
2052495042,"P,P'-DDE",Observation,OMOP Exposome,Substance,S,72-55-9,2014-12-24,2099-12-31,
2052495043,Paclobutrazol,Observation,OMOP Exposome,Substance,S,76738-62-0,2014-12-24,2099-12-31,
2052495044,Palladium acetylacetonate,Observation,OMOP Exposome,Substance,S,24-61-4,2014-12-24,2099-12-31,
2052495045,Nantenine,Observation,OMOP Exposome,Substance,S,2565-01-7,2014-12-24,2099-12-31,
2052495046,Neopentane,Observation,OMOP Exposome,Substance,S,463-82-1,2014-12-24,2099-12-31,
2052495047,Neopterin,Observation,OMOP Exposome,Substance,S,2009-64-5,2014-12-24,2099-12-31,
2052495048,Neosolaniol,Observation,OMOP Exposome,Substance,S,36519-25-2,2014-12-24,2099-12-31,
2052495049,Neoverrucotoxin,Observation,OMOP Exposome,Substance,S,GIS1009492,2024-09-14,2099-12-31,
2052495050,Neptunium-237,Observation,OMOP Exposome,Substance,S,13994-20-2,2014-12-24,2099-12-31,
2052495051,Neuroendocrine convertase 1,Observation,OMOP Exposome,Substance,S,P29120,2024-09-14,2099-12-31,
2052495052,Neuroendocrine convertase 2,Observation,OMOP Exposome,Substance,S,P16519,2024-09-14,2099-12-31,
2052495053,Penitrem B,Observation,OMOP Exposome,Substance,S,11076-67-8,2014-12-24,2099-12-31,
2052495054,Penitrem C,Observation,OMOP Exposome,Substance,S,37318-84-6,2014-12-24,2099-12-31,
2052495055,Pentabromodiphenyl ethers,Observation,OMOP Exposome,Substance,S,32534-81-9,2014-12-24,2099-12-31,
2052495056,Pentacene,Observation,OMOP Exposome,Substance,S,135-48-8,2014-12-24,2099-12-31,
2052495057,Pentadecane,Observation,OMOP Exposome,Substance,S,629-62-9,2014-12-24,2099-12-31,
2052495058,Peroxisomal sarcosine oxidase,Observation,OMOP Exposome,Substance,S,Q9P0Z9,2024-09-14,2099-12-31,
2052495059,Nickel aluminide,Observation,OMOP Exposome,Substance,S,12003-78-0,2014-12-24,2099-12-31,
2052495060,Nickel ammonium sulfate hexahydrate,Observation,OMOP Exposome,Substance,S,15699-18-0,2014-12-24,2099-12-31,
2052495061,Nickel arsenate,Observation,OMOP Exposome,Substance,S,13477-70-8,2014-12-24,2099-12-31,
2052495062,Nickel bis(dibutyldithiocarbamate),Observation,OMOP Exposome,Substance,S,13927-77-0,2014-12-24,2099-12-31,
2052495063,Nickel bromide,Observation,OMOP Exposome,Substance,S,13462-88-9,2014-12-24,2099-12-31,
2052495064,Nickel carbonate,Observation,OMOP Exposome,Substance,S,3333-67-3,2014-12-24,2099-12-31,
2052495065,Nickel chloride,Observation,OMOP Exposome,Substance,S,7718-54-9,2014-12-24,2099-12-31,
2052495066,Nickel chromate,Observation,OMOP Exposome,Substance,S,14721-18-7,2014-12-24,2099-12-31,
2052495067,Nickel cyanide,Observation,OMOP Exposome,Substance,S,557-19-7,2014-12-24,2099-12-31,
2052495068,Nickel fluoride,Observation,OMOP Exposome,Substance,S,10028-18-9,2014-12-24,2099-12-31,
2052495069,Nickel formate,Observation,OMOP Exposome,Substance,S,15843-02-4,2014-12-24,2099-12-31,
2052495070,Methylcyclopentadienyl manganese tricarbonyl,Observation,OMOP Exposome,Substance,S,12108-13-3,2014-12-24,2099-12-31,
2052495071,Methylcyclopentane,Observation,OMOP Exposome,Substance,S,96-37-7,2014-12-24,2099-12-31,
2052495072,Methyldichloroarsine,Observation,OMOP Exposome,Substance,S,593-89-5,2014-12-24,2099-12-31,
2052495073,Nickelocene,Observation,OMOP Exposome,Substance,S,1271-28-9,2014-12-24,2099-12-31,
2052495074,Nicotinic Agonist,Observation,OMOP Exposome,Substance,S,GIS1009515,2024-09-14,2099-12-31,
2052495075,Nigroxin,Observation,OMOP Exposome,Substance,S,9001-84-7,2014-12-24,2099-12-31,
2052495076,Niobium tin,Observation,OMOP Exposome,Substance,S,12035-04-0,2014-12-24,2099-12-31,
2052495077,Niobium(V) bromide,Observation,OMOP Exposome,Substance,S,13748-45-0,2014-12-24,2099-12-31,
2052495078,Nitrapyrin,Observation,OMOP Exposome,Substance,S,1929-82-4,2014-12-24,2099-12-31,
2052495079,Nitrate,Observation,OMOP Exposome,Substance,S,14797-55-8,2014-12-24,2099-12-31,
2052495080,Nitrilacarb,Observation,OMOP Exposome,Substance,S,29672-19-3,2014-12-24,2099-12-31,
2052495081,Nitrite,Observation,OMOP Exposome,Substance,S,14797-65-0,2014-12-24,2099-12-31,
2052495082,Nitro-methylene-cyclopentane,Observation,OMOP Exposome,Substance,S,27861-40-1,2014-12-24,2099-12-31,
2052495083,Nitrobenzene,Observation,OMOP Exposome,Substance,S,98-95-3,2014-12-24,2099-12-31,
2052495084,Nitromethylidenecyclohexane,Observation,OMOP Exposome,Substance,S,27861-39-8,2014-12-24,2099-12-31,
2052495085,Nitronium hexafluoroantimonate(V),Observation,OMOP Exposome,Substance,S,17856-92-7,2014-12-24,2099-12-31,
2052495086,Phenyl isothiocyanate,Observation,OMOP Exposome,Substance,S,103-72-0,2014-12-24,2099-12-31,
2052495087,Phenylacetic acid,Observation,OMOP Exposome,Substance,S,103-82-2,2014-12-24,2099-12-31,
2052495088,Norflurazon,Observation,OMOP Exposome,Substance,S,27314-13-2,2014-12-24,2099-12-31,
2052495089,Notexin,Observation,OMOP Exposome,Substance,S,37233-96-4,2014-12-24,2099-12-31,
2052495090,Philanthotoxin,Observation,OMOP Exposome,Substance,S,77108-00-0,2014-12-24,2099-12-31,
2052495091,Phoneutriatoxin,Observation,OMOP Exposome,Substance,S,GIS1009626,2024-09-14,2099-12-31,
2052495092,Milbemectin (mixture),Observation,OMOP Exposome,Substance,S,51596-11-3,2014-12-24,2099-12-31,
2052495093,Miotic,Observation,OMOP Exposome,Substance,S,GIS1009410,2024-09-14,2099-12-31,
2052495094,Mirex,Observation,OMOP Exposome,Substance,S,2385-85-5,2014-12-24,2099-12-31,
2052495095,Mitochondrial carnitine/acylcarnitine carrier protein,Observation,OMOP Exposome,Substance,S,O43772,2024-09-14,2099-12-31,
2052495096,omega-Agatoxin,Observation,OMOP Exposome,Substance,S,145017-83-0,2014-12-24,2099-12-31,
2052495097,omega-Conotoxin (Conus striatus),Observation,OMOP Exposome,Substance,S,GIS1009547,2024-09-14,2099-12-31,
2052495098,Oms 22,Observation,OMOP Exposome,Substance,S,3566-09-4,2014-12-24,2099-12-31,
2052495099,Mobam,Observation,OMOP Exposome,Substance,S,1079-33-0,2014-12-24,2099-12-31,
2052495100,Molinate,Observation,OMOP Exposome,Substance,S,2212-67-1,2014-12-24,2099-12-31,
2052495101,Mono-benzyl phthalate,Observation,OMOP Exposome,Substance,S,2528-16-7,2014-12-24,2099-12-31,
2052495102,Mono-n-octyltin trichloride,Observation,OMOP Exposome,Substance,S,3091-25-6,2014-12-24,2099-12-31,
2052495103,Monoacetoxyscirpenol,Observation,OMOP Exposome,Substance,S,2623-22-5,2014-12-24,2099-12-31,
2052495104,Monobutylphthalate,Observation,OMOP Exposome,Substance,S,131-70-4,2014-12-24,2099-12-31,
2052495105,Monobutyltin,Observation,OMOP Exposome,Substance,S,78763-54-9,2014-12-24,2099-12-31,
2052495106,Monobutyltin hydride,Observation,OMOP Exposome,Substance,S,2406-65-7,2014-12-24,2099-12-31,
2052495107,Monobutyltin trichloride,Observation,OMOP Exposome,Substance,S,1118-46-3,2014-12-24,2099-12-31,
2052495108,Monoethyl phthalate,Observation,OMOP Exposome,Substance,S,2306-33-4,2014-12-24,2099-12-31,
2052495109,Mercurol,Observation,OMOP Exposome,Substance,S,12002-19-6,2014-12-24,2099-12-31,
2052495110,Mercury cadmium telluride,Observation,OMOP Exposome,Substance,S,29870-72-2,2014-12-24,2099-12-31,
2052495111,Mercury selenide,Observation,OMOP Exposome,Substance,S,20601-83-6,2014-12-24,2099-12-31,
2052495112,Mercury telluride,Observation,OMOP Exposome,Substance,S,12068-90-5,2014-12-24,2099-12-31,
2052495113,Mercury(I) acetate,Observation,OMOP Exposome,Substance,S,631-60-7,2014-12-24,2099-12-31,
2052495114,Mercury(I) bromide,Observation,OMOP Exposome,Substance,S,15385-58-7,2014-12-24,2099-12-31,
2052495115,Mercury(I) fluoride,Observation,OMOP Exposome,Substance,S,13967-25-4,2014-12-24,2099-12-31,
2052495116,Mercury(I) iodide,Observation,OMOP Exposome,Substance,S,15385-57-6,2014-12-24,2099-12-31,
2052495117,Mercury(I) nitrate,Observation,OMOP Exposome,Substance,S,10415-75-5,2014-12-24,2099-12-31,
2052495118,Mercury(I) oxide,Observation,OMOP Exposome,Substance,S,15829-53-5,2014-12-24,2099-12-31,
2052495119,Mercury(I) sulfate,Observation,OMOP Exposome,Substance,S,7783-36-0,2014-12-24,2099-12-31,
2052495120,Mercury(II) acetate,Observation,OMOP Exposome,Substance,S,1600-27-7,2014-12-24,2099-12-31,
2052495121,Mercury(II) bromide,Observation,OMOP Exposome,Substance,S,7789-47-1,2014-12-24,2099-12-31,
2052495122,Mercury(II) cyanide,Observation,OMOP Exposome,Substance,S,592-04-1,2014-12-24,2099-12-31,
2052495123,Mercury(II) fluoride,Observation,OMOP Exposome,Substance,S,7783-39-3,2014-12-24,2099-12-31,
2052495124,Muscarinic Agonist,Observation,OMOP Exposome,Substance,S,GIS1009465,2024-09-14,2099-12-31,
2052495125,Myclobutanil,Observation,OMOP Exposome,Substance,S,88671-89-0,2014-12-24,2099-12-31,
2052495126,Myelin basic protein,Observation,OMOP Exposome,Substance,S,P02686,2024-09-14,2099-12-31,
2052495127,Myotoxin (Crotalus viridis viridis),Observation,OMOP Exposome,Substance,S,132821-30-8,2014-12-24,2099-12-31,
2052495128,Myristic acid,Observation,OMOP Exposome,Substance,S,544-63-8,2014-12-24,2099-12-31,
2052495129,N-(2-Cyanoethyl)valine,Observation,OMOP Exposome,Substance,S,51078-49-0,2014-12-24,2099-12-31,
2052495130,N-Acetyl-L-aspartic acid,Observation,OMOP Exposome,Substance,S,997-55-7,2018-03-21,2099-12-31,
2052495131,"N-acetylglutamate synthase, mitochondrial",Observation,OMOP Exposome,Substance,S,Q8N159,2024-09-14,2099-12-31,
2052495132,N-Bromosuccinimide,Observation,OMOP Exposome,Substance,S,128-08-5,2014-12-24,2099-12-31,
2052495133,n-Butane,Observation,OMOP Exposome,Substance,S,106-97-8,2014-12-24,2099-12-31,
2052495134,n-Butyl isocyanate,Observation,OMOP Exposome,Substance,S,111-36-4,2014-12-24,2099-12-31,
2052495135,N-Decane,Observation,OMOP Exposome,Substance,S,124-18-5,2014-12-24,2099-12-31,
2052495136,N-Heptane,Observation,OMOP Exposome,Substance,S,142-82-5,2014-12-24,2099-12-31,
2052495137,n-Nitrosodi-n-propylamine,Observation,OMOP Exposome,Substance,S,621-64-7,2014-12-24,2099-12-31,
2052495138,p-Xylene,Observation,OMOP Exposome,Substance,S,106-42-3,2014-12-24,2099-12-31,
2052495139,p-Xylyl bromide,Observation,OMOP Exposome,Substance,S,28258-59-5,2014-12-24,2099-12-31,
2052495140,"P,P'-DDD",Observation,OMOP Exposome,Substance,S,72-54-8,2014-12-24,2099-12-31,
2052495141,N1-Methyl-4-pyridone-3-carboxamide,Observation,OMOP Exposome,Substance,S,769-49-3,2014-12-24,2099-12-31,
2052495142,NAD(P)H dehydrogenase [quinone] 1,Observation,OMOP Exposome,Substance,S,P15559,2024-09-14,2099-12-31,
2052495143,Palladium hydride,Observation,OMOP Exposome,Substance,S,12648-42-9,2014-12-24,2099-12-31,
2052495144,Palladium(II) acetate,Observation,OMOP Exposome,Substance,S,3375-31-3,2014-12-24,2099-12-31,
2052495145,Palladium(II) cyanide,Observation,OMOP Exposome,Substance,S,2035-66-7,2014-12-24,2099-12-31,
2052495146,Palladium(II) iodide,Observation,OMOP Exposome,Substance,S,90-38-7,2014-12-24,2099-12-31,
2052495147,Palladium(II) nitrate,Observation,OMOP Exposome,Substance,S,10102-05-3,2014-12-24,2099-12-31,
2052495148,Palladium(II) oxide,Observation,OMOP Exposome,Substance,S,1314-08-5,2014-12-24,2099-12-31,
2052495149,Palladium(II) sulfate,Observation,OMOP Exposome,Substance,S,566-03-5,2014-12-24,2099-12-31,
2052495150,Methoxyfenozide,Observation,OMOP Exposome,Substance,S,161050-58-4,2014-12-24,2099-12-31,
2052495151,Neuromuscular Blocking Agent,Observation,OMOP Exposome,Substance,S,GIS1009504,2024-09-14,2099-12-31,
2052495152,Methyl cellusolve,Observation,OMOP Exposome,Substance,S,9004-74-4,2014-12-24,2099-12-31,
2052495153,Methyl cyanoacrylate,Observation,OMOP Exposome,Substance,S,137-05-3,2014-12-24,2099-12-31,
2052495154,Methyl dodecanoate,Observation,OMOP Exposome,Substance,S,111-82-0,2014-12-24,2099-12-31,
2052495155,Methyl ethyl ketone peroxide,Observation,OMOP Exposome,Substance,S,1338-23-4,2014-12-24,2099-12-31,
2052495156,Methyl isocyanate,Observation,OMOP Exposome,Substance,S,624-83-9,2014-12-24,2099-12-31,
2052495157,Methyl isocyanide,Observation,OMOP Exposome,Substance,S,593-75-9,2014-12-24,2099-12-31,
2052495158,Methyl isothiocyanate,Observation,OMOP Exposome,Substance,S,556-61-6,2014-12-24,2099-12-31,
2052495159,Methyl linoleate,Observation,OMOP Exposome,Substance,S,112-63-0,2014-12-24,2099-12-31,
2052495160,Methyl parathion,Observation,OMOP Exposome,Substance,S,298-00-0,2014-12-24,2099-12-31,
2052495161,Methyl thiocyanate,Observation,OMOP Exposome,Substance,S,556-64-9,2014-12-24,2099-12-31,
2052495162,Methylamine,Observation,OMOP Exposome,Substance,S,74-89-5,2014-12-24,2099-12-31,
2052495163,Methylammonium nitrate,Observation,OMOP Exposome,Substance,S,22113-87-7,2014-12-24,2099-12-31,
2052495164,Methylarsine,Observation,OMOP Exposome,Substance,S,593-52-2,2014-12-24,2099-12-31,
2052495165,"Methylarsonic acid, disodium salt",Observation,OMOP Exposome,Substance,S,19444-53-2,2014-12-24,2099-12-31,
