concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
"2061502426","Repair, tendon or muscle, flexor, forearm and/or wrist; secondary, single, each tendon or muscle","Procedure","MIMIC4","m4_hcpcs_code",,"25263","2025-05-07","2099-12-31",
"2061503397","Sigmoidoscopy, flexible; with endoscopic ultrasound examination","Procedure","MIMIC4","m4_hcpcs_code",,"45341","2025-05-07","2099-12-31",
"2061500737","PCA cleared","Observation","MIMIC4","m4_ditem_label","S","224379","2025-05-07","2099-12-31",
"2061503613","Potassium|Other Body Fluid|Blood Gas","Measurement","MIMIC4","m4_lab_itemid",,"50833","2025-05-07","2099-12-31",
"2061502467","Open treatment of lunate dislocation","Procedure","MIMIC4","m4_hcpcs_code",,"25695","2025-05-07","2099-12-31",
"2061506765","BLACK/CAPE VERDEAN","Ethnicity","MIMIC4","m4_adm_race",,"BLACK/CAPE VERDEAN","2025-05-07","2099-12-31",
"2061500996","Unable to assess teaching / learning needs","Observation","MIMIC4","m4_ditem_label",,"225129","2025-05-07","2099-12-31",
"2061502011","Corneal Reflex Left (228415)","Observation","MIMIC4","m4_ditem_label","S","228415","2025-05-07","2099-12-31",
"2061503671","C4|Blood|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"50891","2025-05-07","2099-12-31",
"2061508056","Levofloxacin 250mg Premix Bag","Drug","MIMIC4","m4_formulary_cd",,"LEVO250PM","2025-05-07","2099-12-31",
"2061505930","SALMONELLA TYPHI","Observation","MIMIC4","m4_micro_org",,"90283","2025-05-07","2099-12-31",
"2061503524","Repair initial incisional or ventral hernia; reducible","Procedure","MIMIC4","m4_hcpcs_code",,"49560","2025-05-07","2099-12-31",
"2061503208","40 units","Unit","MIMIC4","m4_units",,"40 units","2025-05-07","2099-12-31",
"2061508890","Pemetrexed","Drug","MIMIC4","m4_formulary_cd",,"PEME500I","2025-05-07","2099-12-31",
"2061509082","Pyridostigmine Bromide (PYRI10I)","Drug","MIMIC4","m4_formulary_cd",,"PYRI10I","2025-05-07","2099-12-31",
"2061508819","Oseltamivir (OSEL75)","Drug","MIMIC4","m4_formulary_cd",,"OSEL75","2025-05-07","2099-12-31",
"2061505591","MORAXELLA OSLOENSIS","Observation","MIMIC4","m4_micro_org",,"80153","2025-05-07","2099-12-31",
"2061509122","Q5MIN:PRN","Observation","MIMIC4","m4_rx_frequency",,"Q5MIN:PRN","2025-05-07","2099-12-31",
"2061507759","HYDROmorphone (Dilaudid) 4mg Tablet","Drug","MIMIC4","m4_formulary_cd",,"HYDM4","2025-05-07","2099-12-31",
"2061506290","Touch Prep/Sections","Specimen","MIMIC4","m4_micro_spec","S","90930","2025-05-07","2099-12-31",
"2061502198","Ondansetron (Zofran)","Drug","MIMIC4","m4_input_itemid","S","229616","2025-05-07","2099-12-31",
"2061502764","Reconstruction, angular deformity of toe, soft tissue procedures only (eg, overlapping second toe, fifth toe, curly toes)","Procedure","MIMIC4","m4_hcpcs_code",,"28313","2025-05-07","2099-12-31",
"2061505703","CANDIDA KEFYR","Observation","MIMIC4","m4_micro_org",,"80285","2025-05-07","2099-12-31",
"2061508393","mg/24hr","Unit","MIMIC4","m4_units",,"mg/24hr","2025-05-07","2099-12-31",
"2061507053","cp","Unit","MIMIC4","m4_units",,"cp","2025-05-07","2099-12-31",
"2061506040","ENTEROCOCCUS RAFFINOSUS","Observation","MIMIC4","m4_micro_org",,"90518","2025-05-07","2099-12-31",
"2061505464","SHIGELLA FLEXNERI","Observation","MIMIC4","m4_micro_org",,"80021","2025-05-07","2099-12-31",
"2061503376","Proctectomy, partial, without anastomosis, perineal approach","Procedure","MIMIC4","m4_hcpcs_code",,"45123","2025-05-07","2099-12-31",
"2061501025","Skin Care","Observation","MIMIC4","m4_ditem_label",,"225185","2025-05-07","2099-12-31",
"2061505227","Injection(s), anesthetic agent(s) and/or steroid; axillary nerve","Procedure","MIMIC4","m4_hcpcs_code",,"64417","2025-05-07","2099-12-31",
"2061504204","Blood|Urine|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"51466","2025-05-07","2099-12-31",
"2061501671","Indwelling Port (PortaCath) Dressing Occlusive","Observation","MIMIC4","m4_ditem_label","S","227360","2025-05-07","2099-12-31",
"2061502118","Foley Cath Insertion Location","Observation","MIMIC4","m4_ditem_label","S","229354","2025-05-07","2099-12-31",
"2061502515","Transfer or transplant of tendon, carpometacarpal area or dorsum of hand; without free graft, each tendon","Procedure","MIMIC4","m4_hcpcs_code",,"26480","2025-05-07","2099-12-31",
"2061508569","Moxifloxacin (MOXI400)","Drug","MIMIC4","m4_formulary_cd",,"MOXI400","2025-05-07","2099-12-31",
"2061502608","Repair, primary, torn ligament and/or capsule, knee; collateral","Procedure","MIMIC4","m4_hcpcs_code",,"27405","2025-05-07","2099-12-31",
"2061504526","5-HIAA, Urine|Urine|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"51959","2025-05-07","2099-12-31",
"2061507320","DROP","Unit","MIMIC4","m4_units",,"DROP","2025-05-07","2099-12-31",
"2061500928","Impaired Skin Site #8","Observation","MIMIC4","m4_ditem_label","S","224936","2025-05-07","2099-12-31",
"2061500365","Excision, tumor, soft tissue of back or flank, subfascial (eg, intramuscular); 5 cm or greater","Procedure","MIMIC4","m4_hcpcs_code",,"21933","2025-05-07","2099-12-31",
"2061500958","Tunneling Present #5","Observation","MIMIC4","m4_ditem_label","S","224982","2025-05-07","2099-12-31",
"2061506525","Amlodipine","Drug","MIMIC4","m4_formulary_cd",,"AMLO25","2025-05-07","2099-12-31",
"2061501525","Penrose #2","Measurement","MIMIC4","m4_output_itemid",,"226624","2025-05-07","2099-12-31",
"2061503757","Salicylate|Blood|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"50981","2025-05-07","2099-12-31",
"2061502046","Pressure ulcer #7- Dressing change","Observation","MIMIC4","m4_ditem_label","S","228799","2025-05-07","2099-12-31",
"2061500882","CT #4 Suction Type","Procedure","MIMIC4","m4_ditem_label","S","224812","2025-05-07","2099-12-31",
"2061507793","Ibuprofen Suspension 20mg/mL Bulk","Drug","MIMIC4","m4_formulary_cd",,"IBU5S","2025-05-07","2099-12-31",
"2061500658","Access Pressure","Measurement","MIMIC4","m4_ditem_label","S","224149","2025-05-07","2099-12-31",
"2061505279","Suture of digital nerve, hand or foot; each additional digital nerve (List separately in addition to code for primary procedure)","Procedure","MIMIC4","m4_hcpcs_code",,"64832","2025-05-07","2099-12-31",
"2061504524","17-Hydroxycorticosteroids|Urine|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"51957","2025-05-07","2099-12-31",
"2061509001","Pramoxine-Menthol-Petrolatum","Drug","MIMIC4","m4_formulary_cd",,"PRAM1L","2025-05-07","2099-12-31",
"2061505091","Salpingo-oophorectomy, complete or partial, unilateral or bilateral (separate procedure)","Procedure","MIMIC4","m4_hcpcs_code",,"58720","2025-05-07","2099-12-31",
"2061507378","Epinephrine HCl","Drug","MIMIC4","m4_formulary_cd",,"EPINEO","2025-05-07","2099-12-31",
"2061505549","MUCOR SP.","Observation","MIMIC4","m4_micro_org",,"80110","2025-05-07","2099-12-31",
"2061506251","STREPTOCOCCUS SALIVARIUS SSP. SALIVARIUS","Observation","MIMIC4","m4_micro_org",,"90870","2025-05-07","2099-12-31",
"2061504517","Total Protein, Stool|Stool|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"51949","2025-05-07","2099-12-31",
"2061508448","mg/mg","Unit","MIMIC4","m4_units",,"mg/mg","2025-05-07","2099-12-31",
"2061506766","BLACK/CARIBBEAN ISLAND","Race","MIMIC4","m4_adm_race",,"BLACK/CARIBBEAN ISLAND","2025-05-07","2099-12-31",
"2061501939","Intraosseous Device","Procedure","MIMIC4","m4_proc_itemid",,"228286","2025-05-07","2099-12-31",
"2061501611","MAP_ApacheIV","Measurement","MIMIC4","m4_ditem_label","S","227023","2025-05-07","2099-12-31",
"2061508459","mg or 92mg","Unit","MIMIC4","m4_units",,"mg or 92mg","2025-05-07","2099-12-31",
"2061507066","Insertion of temporary indwelling bladder catheter; simple (eg, Foley)","Procedure","MIMIC4","m4_hcpcs_code",,"CPT4:51702","2025-05-07","2099-12-31",
"2061501907","CI (PiCCO)","Measurement","MIMIC4","m4_chart_itemid","S","228177","2025-05-07","2099-12-31",
"2061505666","PRESUMPTIVE CLOSTRIDIUM SEPTICUM","Observation","MIMIC4","m4_micro_org",,"80237","2025-05-07","2099-12-31",
"2061507127","Cyclophosphamide (CYCL1IV)","Drug","MIMIC4","m4_formulary_cd",,"CYCL1IV","2025-05-07","2099-12-31",
"2061507781","Hydrocortisone Na Succinate 100mg Vial (Powder)","Drug","MIMIC4","m4_formulary_cd",,"HYDRO100I","2025-05-07","2099-12-31",
"2061503487","Peritoneocentesis, abdominal paracentesis, or peritoneal lavage (diagnostic or therapeutic); subsequent (Deprecated)","Procedure","MIMIC4","m4_hcpcs_code",,"49081","2025-05-07","2099-12-31",
"2061508420","mg/80mg","Unit","MIMIC4","m4_units",,"mg/80mg","2025-05-07","2099-12-31",
"2061507374","Epinephrine 1:1000 (EPI30I)","Drug","MIMIC4","m4_formulary_cd",,"EPI30I","2025-05-07","2099-12-31",
"2061504703","Trap Stain|Blood|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"52192","2025-05-07","2099-12-31",
"2061503914","Blasts|Blood|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"51148","2025-05-07","2099-12-31",
"2061508932","Phenylephrine HCl 50MG/5ML VIAL","Drug","MIMIC4","m4_formulary_cd",,"PHEN50I","2025-05-07","2099-12-31",
"2061506114","SYTALIDIUM SPECIES","Observation","MIMIC4","m4_micro_org",,"90710","2025-05-07","2099-12-31",
"2061509396","Sirolimus (SIRO1L)","Drug","MIMIC4","m4_formulary_cd",,"SIRO1L","2025-05-07","2099-12-31",
"2061508140","Diphenoxylate-Atropine (LOMO)","Drug","MIMIC4","m4_formulary_cd",,"LOMO","2025-05-07","2099-12-31",
"2061508060","Levoleucovorin","Drug","MIMIC4","m4_formulary_cd",,"LEVO50I","2025-05-07","2099-12-31",
"2061503425","Fissurectomy, including sphincterotomy, when performed","Procedure","MIMIC4","m4_hcpcs_code",,"46200","2025-05-07","2099-12-31",
"2061503469","Biliary endoscopy, percutaneous via T-tube or other tract; with dilation of biliary duct stricture(s) without stent","Procedure","MIMIC4","m4_hcpcs_code",,"47555","2025-05-07","2099-12-31",
"2061503550","Nephrostomy, nephrotomy with drainage","Procedure","MIMIC4","m4_hcpcs_code",,"50040","2025-05-07","2099-12-31",
"2061501880","Richmond-RAS Scale","Measurement","MIMIC4","m4_chart_itemid",,"228096","2025-05-07","2099-12-31",
"2061505523","BACILLUS SPECIES","Observation","MIMIC4","m4_micro_org",,"80082","2025-05-07","2099-12-31",
"2061500684","PICC Line","Procedure","MIMIC4","m4_proc_itemid",,"224264","2025-05-07","2099-12-31",
"2061505128","Excision of cyst or adenoma of thyroid, or transection of isthmus","Procedure","MIMIC4","m4_hcpcs_code",,"60200","2025-05-07","2099-12-31",
"2061506325","Percutaneous transluminal coronary balloon angioplasty; each additional vessel (List separately in addition to code for primary procedure)","Procedure","MIMIC4","m4_hcpcs_code",,"92984","2025-05-07","2099-12-31",
"2061501419","ICP Line Site Appear","Observation","MIMIC4","m4_ditem_label","S","226130","2025-05-07","2099-12-31",
"2061507884","Itraconazole (ITRA100)","Drug","MIMIC4","m4_formulary_cd",,"ITRA100","2025-05-07","2099-12-31",
"2061505368","BONE MARROW","Specimen","MIMIC4","m4_micro_spec",,"70018","2025-05-07","2099-12-31",
"2061503287","Esophagogastroduodenoscopy, flexible, transoral; with endoscopic ultrasound examination, including the esophagus, stomach, and either the duodenum or a surgically altered stomach where the jejunum is examined distal to the anastomosis","Procedure","MIMIC4","m4_hcpcs_code",,"43259","2025-05-07","2099-12-31",
"2061503195","Biopsy of lip","Procedure","MIMIC4","m4_hcpcs_code",,"40490","2025-05-07","2099-12-31",
"2061503133","Revascularization, endovascular, open or percutaneous, tibial/peroneal artery, unilateral, each additional vessel; with transluminal stent placement(s), includes angioplasty within the same vessel, when performed (List separately in addition to code fo...","Procedure","MIMIC4","m4_hcpcs_code",,"37234","2025-05-07","2099-12-31",
"2061508891","Penicillin G K Desensitization","Drug","MIMIC4","m4_formulary_cd",,"PENDESEN","2025-05-07","2099-12-31",
"2061507522","Fluorouracil (FLUO2500IVP)","Drug","MIMIC4","m4_formulary_cd",,"FLUO2500IVP","2025-05-07","2099-12-31",
"2061504309","Free Calcium|Blood|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"51624","2025-05-07","2099-12-31",
"2061506761","Zebeta","Drug","MIMIC4","m4_formulary_cd",,"BISO5","2025-05-07","2099-12-31",
"2061505548","PROPIONIBACTERIUM ACNES","Observation","MIMIC4","m4_micro_org",,"80108","2025-05-07","2099-12-31",
"2061500864","CT #3 Leak","Procedure","MIMIC4","m4_ditem_label","S","224779","2025-05-07","2099-12-31",
"2061506712","Benztropine Mesylate (BENZ1)","Drug","MIMIC4","m4_formulary_cd",,"BENZ1","2025-05-07","2099-12-31",
"2061500032","Incision and drainage of pilonidal cyst; simple","Procedure","MIMIC4","m4_hcpcs_code",,"10080","2025-05-07","2099-12-31",
"2061506265","ACETOBACTER SP.","Observation","MIMIC4","m4_micro_org",,"90885","2025-05-07","2099-12-31",
"2061506787","Bumetanide (BUME2)","Drug","MIMIC4","m4_formulary_cd",,"BUME2","2025-05-07","2099-12-31",
"2061505772","TISSUE CULTURE-FLUID","Measurement","MIMIC4","m4_micro_test",,"90068","2025-05-07","2099-12-31",
"2061506452","NIFEdipine CR 60mg CR Tablet","Drug","MIMIC4","m4_formulary_cd",,"ADAL60","2025-05-07","2099-12-31",
"2061502090","Flow Alarm (Lo) (LVAD)","Measurement","MIMIC4","m4_ditem_label","S","229258","2025-05-07","2099-12-31",
"2061500077","Excision, other benign lesion including margins, except skin tag (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 1.1 to 2.0 cm","Procedure","MIMIC4","m4_hcpcs_code",,"11442","2025-05-07","2099-12-31",
"2061506056","NOCARDIA OTITIDISCAVIARUM (CAVIAE)","Observation","MIMIC4","m4_micro_org",,"90557","2025-05-07","2099-12-31",
"2061504816","Plasma#|Other Body Fluid|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"52364","2025-05-07","2099-12-31",
"2061502686","Open treatment of proximal fibula or shaft fracture, includes internal fixation, when performed","Procedure","MIMIC4","m4_hcpcs_code",,"27784","2025-05-07","2099-12-31",
"2061505582","HERPES SIMPLEX VIRUS TYPE 1","Observation","MIMIC4","m4_micro_org",,"80144","2025-05-07","2099-12-31",
"2061505943","PSEUDOMONAS STUTZERI","Observation","MIMIC4","m4_micro_org",,"90324","2025-05-07","2099-12-31",
"2061500987","Recreational drug use","Observation","MIMIC4","m4_ditem_label",,"225110","2025-05-07","2099-12-31",
"2061500859","LUE Temp","Measurement","MIMIC4","m4_ditem_label","S","224769","2025-05-07","2099-12-31",
"2061509359","shldr","Observation","MIMIC4","m4_emar_site",,"shldr","2025-05-07","2099-12-31",
"2061504699","Thrombin Time|Blood|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"52187","2025-05-07","2099-12-31",
"2061503202","Closure of laceration, vestibule of mouth; 2.5 cm or less","Procedure","MIMIC4","m4_hcpcs_code",,"40830","2025-05-07","2099-12-31",
"2061508423","mg/89mg","Unit","MIMIC4","m4_units",,"mg/89mg","2025-05-07","2099-12-31",
"2061504929","Anti-GBM Antibody|Blood|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"53145","2025-05-07","2099-12-31",
"2061506317","Percutaneous transluminal coronary thrombectomy mechanical (List separately in addition to code for primary procedure)","Procedure","MIMIC4","m4_hcpcs_code",,"92973","2025-05-07","2099-12-31",
"2061505138","Excision of thyroglossal duct cyst or sinus","Procedure","MIMIC4","m4_hcpcs_code",,"60280","2025-05-07","2099-12-31",
"2061503254","Esophagoscopy, flexible, transoral; with biopsy, single or multiple","Procedure","MIMIC4","m4_hcpcs_code",,"43202","2025-05-07","2099-12-31",
"2061503371","Appendectomy; when done for indicated purpose at time of other major procedure (not as separate procedure) (List separately in addition to code for primary procedure)","Procedure","MIMIC4","m4_hcpcs_code",,"44955","2025-05-07","2099-12-31",
"2061507167","Dantrolene Sodium (DANT20I)","Drug","MIMIC4","m4_formulary_cd",,"DANT20I","2025-05-07","2099-12-31",
"2061501897","Aortic Pressure Signal - Systolic","Measurement","MIMIC4","m4_ditem_label","S","228152","2025-05-07","2099-12-31",
"2061507749","HS","Observation","MIMIC4","m4_rx_frequency",,"HS","2025-05-07","2099-12-31",
"2061508343","Metoclopramide 10mg/10mL Cup","Drug","MIMIC4","m4_formulary_cd",,"METO10L","2025-05-07","2099-12-31",
"2061503940","CD3 Cells, Percent|Blood|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"51176","2025-05-07","2099-12-31",
"2061500643","Therapeutic Bed (224087)","Observation","MIMIC4","m4_ditem_label","S","224087","2025-05-07","2099-12-31",
"2061503184","Unlisted procedure, hemic or lymphatic system","Procedure","MIMIC4","m4_hcpcs_code",,"38999","2025-05-07","2099-12-31",
"2061508951","Pilocarpine HCl","Drug","MIMIC4","m4_formulary_cd",,"PILO4G","2025-05-07","2099-12-31",
"2061508472","micrograms","Unit","MIMIC4","m4_units",,"micrograms","2025-05-07","2099-12-31",
"2061506460","Fluticasone-Salmeterol Diskus (250/50) 250/50mcg Diskus","Drug","MIMIC4","m4_formulary_cd",,"ADVA250IH","2025-05-07","2099-12-31",
"2061504717","Basophils|Cerebrospinal Fluid|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"52225","2025-05-07","2099-12-31",
"2061501862","Intra Cranial Pressure #2 Alarm - High","Measurement","MIMIC4","m4_ditem_label","S","227990","2025-05-07","2099-12-31",
"2061503512","Insertion of subcutaneous extension to intraperitoneal cannula or catheter with remote chest exit site (List separately in addition to code for primary procedure)","Procedure","MIMIC4","m4_hcpcs_code",,"49435","2025-05-07","2099-12-31",
"2061504399","Voided Specimen (51752)","Undefined","MIMIC4","m4_lab_itemid",,"51752","2025-05-07","2099-12-31",
"2061507987","Levocarnitine (LCARN330)","Drug","MIMIC4","m4_formulary_cd",,"LCARN330","2025-05-07","2099-12-31",
"2061506768","Sulfacetamide 10% Ophth Soln.","Drug","MIMIC4","m4_formulary_cd",,"BLEP10ES","2025-05-07","2099-12-31",
"2061501770","Shivering","Observation","MIMIC4","m4_ditem_label",,"227629","2025-05-07","2099-12-31",
"2061509273","Rituximab Desensitization","Drug","MIMIC4","m4_formulary_cd",,"RITU500DESEN","2025-05-07","2099-12-31",
"2061505248","Revision or removal of peripheral or gastric neurostimulator pulse generator or receiver","Procedure","MIMIC4","m4_hcpcs_code",,"64595","2025-05-07","2099-12-31",
"2061504490","Trichomonas vaginalis|Other Body Fluid|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"51899","2025-05-07","2099-12-31",
"2061503112","Transcatheter placement of an intravascular stent(s) (except coronary, carotid, vertebral, iliac, and lower extremity arteries), percutaneous; each additional vessel (List separately in addition to code for primary procedure)","Procedure","MIMIC4","m4_hcpcs_code",,"37206","2025-05-07","2099-12-31",
"2061500421","Albumin (Human) 20%","Drug","MIMIC4","m4_input_itemid",,"220861","2025-05-07","2099-12-31",
"2061505299","Revision or repair of operative wound of anterior segment, any type, early or late, major or minor procedure","Procedure","MIMIC4","m4_hcpcs_code",,"66250","2025-05-07","2099-12-31",
"2061502553","Closed treatment of distal phalangeal fracture, finger or thumb; with manipulation, each","Procedure","MIMIC4","m4_hcpcs_code",,"26755","2025-05-07","2099-12-31",
"2061504125","Atypical Lymphocytes|Other Body Fluid|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"51385","2025-05-07","2099-12-31",
"2061505829","Additional Cells and Karyotype","Measurement","MIMIC4","m4_micro_test","S","90153","2025-05-07","2099-12-31",
"2061508539","mmol/L","Unit","MIMIC4","m4_units",,"mmol/L","2025-05-07","2099-12-31",
"2061504402","White Blood Cells|Blood|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"51755","2025-05-07","2099-12-31",
"2061508136","log copies per milliliter","Unit","MIMIC4","m4_units",,"log10 copies/mL","2025-05-07","2099-12-31",
"2061504203","Bilirubin Crystals|Urine|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"51465","2025-05-07","2099-12-31",
"2061506316","Cardioversion, elective, electrical conversion of arrhythmia; internal (separate procedure)","Procedure","MIMIC4","m4_hcpcs_code",,"92961","2025-05-07","2099-12-31",
"2061505356","ANORECTAL/VAGINAL","Specimen","MIMIC4","m4_micro_spec","S","70006","2025-05-07","2099-12-31",
"2061508504","Mirtazapine 15mg Tab","Drug","MIMIC4","m4_formulary_cd",,"MIRT15","2025-05-07","2099-12-31",
"2061505051","Supracervical abdominal hysterectomy (subtotal hysterectomy), with or without removal of tube(s), with or without removal of ovary(s)","Procedure","MIMIC4","m4_hcpcs_code",,"58180","2025-05-07","2099-12-31",
"2061501888","Family updated by MD","Observation","MIMIC4","m4_proc_itemid","S","228128","2025-05-07","2099-12-31",
"2061505857","SMEAR FOR BACTERIAL VAGINOSIS","Measurement","MIMIC4","m4_micro_test","S","90185","2025-05-07","2099-12-31",
"2061506606","ASIAN - SOUTH EAST ASIAN","Race","MIMIC4","m4_adm_race","S","ASIAN - SOUTH EAST ASIAN","2025-05-07","2099-12-31",
"2061500247","Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy); with axillary lymphadenectomy","Procedure","MIMIC4","m4_hcpcs_code",,"19302","2025-05-07","2099-12-31",
"2061502888","Laryngoscopy direct, with or without tracheoscopy; diagnostic, with operating microscope or telescope","Procedure","MIMIC4","m4_hcpcs_code",,"31526","2025-05-07","2099-12-31",
"2061503364","Colonoscopy through stoma; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique","Procedure","MIMIC4","m4_hcpcs_code",,"44394","2025-05-07","2099-12-31",
"2061503433","Surgical treatment of anal fistula (fistulectomy/fistulotomy); intersphincteric","Procedure","MIMIC4","m4_hcpcs_code",,"46275","2025-05-07","2099-12-31",
"2061506161","NEOSCYTALIDIUM DIMIDIATUM","Observation","MIMIC4","m4_micro_org",,"90762","2025-05-07","2099-12-31",
"2061504486","Strep A, Rapid Antigen|Other Body Fluid|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"51894","2025-05-07","2099-12-31",
"2061501567","PHApacheIIValue","Measurement","MIMIC4","m4_ditem_label","S","226769","2025-05-07","2099-12-31",
"2061509087","Pyrimethamine Desensitization (PYRI50/25L)","Drug","MIMIC4","m4_formulary_cd",,"PYRI50/25L","2025-05-07","2099-12-31",
"2061506363","Injection procedure during cardiac catheterization; for selective opacification of aortocoronary venous bypass grafts, one or more coronary arteries (Deprecated)","Procedure","MIMIC4","m4_hcpcs_code",,"93540","2025-05-07","2099-12-31",
"2061504846","Fatty Casts|Urine|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"52410","2025-05-07","2099-12-31",
"2061501455","ICP Bolt Inserted","Procedure","MIMIC4","m4_proc_itemid",,"226474","2025-05-07","2099-12-31",
"2061508575","Methylprednisolone Na Succ 500mg Vial","Drug","MIMIC4","m4_formulary_cd",,"MPRED5I","2025-05-07","2099-12-31",
"2061507805","IH","Route","MIMIC4","m4_rx_route",,"IH","2025-05-07","2099-12-31",
"2061505798","CHROMOSOME ANALYSIS-BONE MARROW","Measurement","MIMIC4","m4_micro_test","S","90111","2025-05-07","2099-12-31",
"2061501559","HematocritApacheIIScore","Measurement","MIMIC4","m4_ditem_label","S","226761","2025-05-07","2099-12-31",
"2061504149","CD4/CD8 Ratio|Other Body Fluid|Hematology","Measurement","MIMIC4","m4_lab_itemid",,"51409","2025-05-07","2099-12-31",
"2061508771","Nitroglycerin SR","Drug","MIMIC4","m4_formulary_cd",,"NTG65","2025-05-07","2099-12-31",
"2061505655","PROBABLE ENTEROCOCCUS","Observation","MIMIC4","m4_micro_org",,"80223","2025-05-07","2099-12-31",
"2061508939","Phosphorus 250 mg Tablet","Drug","MIMIC4","m4_formulary_cd",,"PHOS250","2025-05-07","2099-12-31",
"2061503028","Transluminal balloon angioplasty, percutaneous; brachiocephalic trunk or branches, each vessel","Procedure","MIMIC4","m4_hcpcs_code",,"35475","2025-05-07","2099-12-31",
"2061501884","20 Gauge placed in the field","Observation","MIMIC4","m4_ditem_label","S","228100","2025-05-07","2099-12-31",
"2061508364","MG","Unit","MIMIC4","m4_units",,"MG","2025-05-07","2099-12-31",
"2061507739","HISPANIC/LATINO - PUERTO RICAN","Ethnicity","MIMIC4","m4_adm_race",,"HISPANIC/LATINO - PUERTO RICAN","2025-05-07","2099-12-31",
"2061502640","Tenotomy, percutaneous, Achilles tendon (separate procedure); general anesthesia","Procedure","MIMIC4","m4_hcpcs_code",,"27606","2025-05-07","2099-12-31",
"2061502974","Thoracoscopy, surgical; with diagnostic wedge resection followed by anatomic lung resection (List separately in addition to code for primary procedure)","Procedure","MIMIC4","m4_hcpcs_code",,"32668","2025-05-07","2099-12-31",
"2061500561","LU Strength/Movement","Measurement","MIMIC4","m4_ditem_label","S","223919","2025-05-07","2099-12-31",
"2061500152","Secondary closure of surgical wound or dehiscence, extensive or complicated","Procedure","MIMIC4","m4_hcpcs_code",,"13160","2025-05-07","2099-12-31",
"2061505053","Vaginal hysterectomy, for uterus 250 g or less; with removal of tube(s), and/or ovary(s)","Procedure","MIMIC4","m4_hcpcs_code",,"58262","2025-05-07","2099-12-31",
"2061507259","Diltia","Drug","MIMIC4","m4_formulary_cd",,"DILT25I","2025-05-07","2099-12-31",
"2061506401","Initial observation care, per day, for the evaluation and management of a patient which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examination; and Medical decision making that is straightforward or o","Procedure","MIMIC4","m4_hcpcs_code",,"99218","2025-05-07","2099-12-31",
"2061500503","Orthostatic HR lying","Measurement","MIMIC4","m4_chart_itemid","S","223764","2025-05-07","2099-12-31",
"2061501395","Venous O2 Pressure","Measurement","MIMIC4","m4_ditem_label",,"226063","2025-05-07","2099-12-31",
"2061508290","mEq/5 mL","Unit","MIMIC4","m4_units",,"mEq/5 mL","2025-05-07","2099-12-31",
"2061503125","Revascularization, endovascular, open or percutaneous, femoral, popliteal artery(s), unilateral; with atherectomy, includes angioplasty within the same vessel, when performed","Procedure","MIMIC4","m4_hcpcs_code",,"37225","2025-05-07","2099-12-31",
"2061504359","Lymphocytes|Blood|Chemistry","Measurement","MIMIC4","m4_lab_itemid",,"51690","2025-05-07","2099-12-31",
"2061503601","pO2|Blood|Blood Gas","Measurement","MIMIC4","m4_lab_itemid",,"50821","2025-05-07","2099-12-31",
"2061502807","Application of long leg cast (thigh to toes)","Procedure","MIMIC4","m4_hcpcs_code",,"29345","2025-05-07","2099-12-31",
"2061502620","Arthroplasty, knee, condyle and plateau; medial AND lateral compartments with or without patella resurfacing (total knee arthroplasty)","Procedure","MIMIC4","m4_hcpcs_code",,"27447","2025-05-07","2099-12-31",
"2061508995","Tuberculin Protein 0.1mL Syringe","Drug","MIMIC4","m4_formulary_cd",,"PPD","2025-05-07","2099-12-31",
"2061505774","CHROMOSOME ANALYSIS-TISSUE","Measurement","MIMIC4","m4_micro_test",,"90072","2025-05-07","2099-12-31",
"2061501033","PT Splint Status #4","Observation","MIMIC4","m4_ditem_label","S","225196","2025-05-07","2099-12-31",
"2061500478","Nitroglycerin (222056)","Drug","MIMIC4","m4_input_itemid",,"222056","2025-05-07","2099-12-31",
"2061501917","Oxygenator/ECMO","Observation","MIMIC4","m4_ditem_label","S","228193","2025-05-07","2099-12-31",
